Restaurant ID,Restaurant_Name,Country Code,City,Address,Locality,Locality Verbose,lon,lat,Cuisines,cost_for_two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price_Range,Rating,Rating color,Review,Votes
2700223,The Kav's,1,Ranchi,"Near BJP Office, Harmu Bypass Road, Harmu, Ranchi",Harmu,"Harmu, Ranchi",0,0,"North Indian, Continental, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,51
2700263,Prana,1,Ranchi,"6th Floor, RS Square, Near Vishal Mega Mart,Harmu Road, Ranchi",Harmu,"Harmu, Ranchi",0,0,"European, North Indian, Continental, Italian",1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,81
2700024,Kathi Kabab,1,Ranchi,"Main Road, Hindpiri, Ranchi",Hindpiri,"Hindpiri, Ranchi",85.32534722,23.35903333,"Fast Food, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,89
2700010,Yo China Restaurant,1,Ranchi,"2nd Floor, Citadel Building, Main Road, Ranchi",Hindpiri,"Hindpiri, Ranchi",85.32409722,23.35516389,Chinese,650,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,117
2700007,Kaveri Restaurant And Caterers,1,Ranchi,"GEL Church Shopping Complex, Main Road, Hindpiri, Ranchi",Hindpiri,"Hindpiri, Ranchi",85.32514606,23.35780368,"North Indian, Chinese, South Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,4,Green,Very Good,370
2700019,Yellow Sapphire,1,Ranchi,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi","Hotel Capitol Hill, Hindpiri","Hotel Capitol Hill, Hindpiri, Ranchi",85.325055,23.359407,"Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,116
2700002,Moti Mahal Delux Tandoori Trail,1,Ranchi,"Lower Ground Floor Karni Heights, Beside Milan Palace, Club Road, Kadru, Ranchi",Kadru,"Kadru, Ranchi",85.32696667,23.35378333,"North Indian, Chinese",1000,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,119
2700008,Jungli Moon Dance Restaurant,1,Ranchi,"4th Floor, Shree Nand Bhawan, Near Income Tax Office, Main Road, Kanka, Ranchi",Kanka,"Kanka, Ranchi",85.32573056,23.35105833,"North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,26
2700044,KFC,1,Ranchi,"Sirham Toli Chowk, Opposite Yogoda Ashram, Old Hazaribagh Road, Kanka, Ranchi",Kanka,"Kanka, Ranchi",85.3329,23.35442222,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,125
2700059,Punjab Sweet House,1,Ranchi,"Main Road, Kanka, Ranchi",Kanka,"Kanka, Ranchi",85.32544722,23.35919444,Street Food,200,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,112
2700242,Food Belle,1,Ranchi,"Bhaskar Anirudh Complex, Near Jail More, Karamtoli Road, Lalpur, Ranchi",Lalpur,"Lalpur, Ranchi",0,0,"North Indian, Chinese",650,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,20
2700085,Kaveri Restaurant And Caterers,1,Ranchi,"Circular Road, Near Lalpur Chowk, Lalpur, Ranchi",Lalpur,"Lalpur, Ranchi",85.33548611,23.37498889,"North Indian, Chinese, South Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,102
2700241,OMG Cafe,1,Ranchi,"301, 3rd Floor, R S Tower, Opposite Pantaloons, Circular Road, Lalpur, Ranchi",Lalpur,"Lalpur, Ranchi",0,0,"Cafe, Italian, Mexican, Chinese, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,19
18388053,The Best,1,Ranchi,"R.S.Tower, Circular Road, Lalpur, Ranchi",Lalpur,"Lalpur, Ranchi",85.33981957,23.36974563,"North Indian, South Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,13
2700011,7th Heaven,1,Ranchi,"1st Floor, Shrilok Complex, Near Santevita Hospital, H B Road, Lalpur, Ranchi",Lalpur,"Lalpur, Ranchi",85.32787222,23.37129167,"South Indian, North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,92
2700082,The Urban Brava,1,Ranchi,"Circular Road, Near Lalpur Chowk, Lalpur, Ranchi",Lalpur,"Lalpur, Ranchi",85.33573889,23.37487778,"Cafe, Fast Food, North Indian",1000,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,95
2700032,Waterfront - Radisson Blu,1,Ranchi,"Radisson Blu, Main Road, Hindpiri, Ranchi","Radisson Blu, Hindpiri","Radisson Blu, Hindpiri, Ranchi",85.324253,23.351489,"North Indian, Continental",2000,Indian Rupees(Rs.),No,No,No,No,4,3.4,Orange,Average,62
2700049,Pizza Hut,1,Ranchi,"Shop 101, Ground Floor, Spring City Mall, Beside Eyelex Cinema, Airport Road, Hinoo, Doranda, Ranchi","Spring City Mall, Doranda","Spring City Mall, Doranda, Ranchi",85.3172,23.33301667,Pizza,700,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,66
2700036,Aroma - The Royal Retreat,1,Ranchi,"The Royal Retreat, Krishna Nagar, Booti, Bariatu, Ranchi","The Royal Retreat, Bariatu","The Royal Retreat, Bariatu, Ranchi",85.39046389,23.39925,"North Indian, South Indian, Chinese",1500,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,67
96814,Saffron Mantra,1,Secunderabad,"The Purple Leaf Hotel, Karkhana, Secunderabad",Karkhana,"Karkhana, Secunderabad",78.5003662,17.4589981,"North Indian, Chinese",850,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.4,Green,Very Good,494
90499,Coffee Cup,1,Secunderabad,"E 89, Above Canara Bank, Sainikpuri, Secunderabad",Sainikpuri,"Sainikpuri, Secunderabad",78.5521107,17.4832159,"Cafe, Continental",800,Indian Rupees(Rs.),Yes,No,No,No,2,4.6,Dark Green,Excellent,1408
3800319,Level 5 - Terrace Restro & Cafe,1,Surat,"5th floor, Royal Trade Centre, Opposite Star Bazaar, Adajan, Adajan Gam, Surat",Adajan Gam,"Adajan Gam, Surat",72.79411532,21.18643846,"Chinese, North Indian, Italian, Mexican",900,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,201
3800021,Wok On Fire,1,Surat,"G 6, Riddhi Shoppers, Opposite Star Bazaar, Pal Adajan Road, Adajan, Surat, Adajan Gam, Surat",Adajan Gam,"Adajan Gam, Surat",72.79413611,21.18660789,"Chinese, Thai, Asian",800,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,226
18396610,Thalaivaa,1,Surat,"G-1, Aqua Corridor, Near Star Bazaar, Pal Road, Adajan Gam, Surat",Adajan Gam,"Adajan Gam, Surat",72.79361609,21.18688393,South Indian,500,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,70
3800053,World Platter,1,Surat,"Second Floor, Rajmal Lakhichand Jewellers Building, Ghod Dod Road, Athwa, Surat",Athwa,"Athwa, Surat",72.80195273,21.17349346,"North Indian, Chinese, Thai, Mexican, Italian",800,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,191
3800052,Golden Dragon,1,Surat,"10-15, Second Floor, Rangila Park, Ghod Dod Road, Athwa, Surat",Athwa,"Athwa, Surat",72.80434225,21.17510449,Chinese,800,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,197
3800078,Mysore Cafe,1,Surat,"Daruwala Building, Athwalines, Athwa, Surat",Athwa,"Athwa, Surat",72.80858986,21.185047,South Indian,250,Indian Rupees(Rs.),No,No,No,No,1,4,Green,Very Good,279
3800022,Coffee Culture - The Ristorante Lounge,1,Surat,"Opposite Sargam Shopping Centre, Near Parle Point, City Light, Surat",City Light,"City Light, Surat",72.79048864,21.17079783,"Cafe, Continental",650,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,223
3800238,Falafel Lovers,1,Surat,"LG-5/6/19, Megh Mayur Plaza, Parle Point, Surat, City Light, Surat",City Light,"City Light, Surat",72.79273096,21.17334339,"Lebanese, Italian",650,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,479
3800003,The Centre Court,1,Surat,"Near Ambica Niketan Bus Stand, Parle Point, City Light, Surat",City Light,"City Light, Surat",72.79550278,21.175975,"Italian, North Indian, Desserts, Continental",900,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,164
3800020,Wok On Fire,1,Surat,"G 2, Golden Square, Near Sargam Shopping Center, Parle Point, Surat, Piplod, Surat","Golden Square, City Light","Golden Square, City Light, Surat",72.78929204,21.17105952,"Chinese, Thai, Asian",800,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,209
3800000,Leonardo Italian Mediterranean Dining,1,Surat,"Ground Floor, International Business Centre, Surat-Dumas Road, Piplod, Surat","International Business Center, Piplod","International Business Center, Piplod, Surat",72.76877817,21.15773452,"Italian, Mexican, Mediterranean",1400,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,319
3800002,Kansar Gujarati Thali,1,Surat,"A Wing, President Plaza, Near RTO, Nanpura, Surat",Nanpura,"Nanpura, Surat",72.81449206,21.18343357,Gujarati,550,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,153
18362165,The Haus,1,Surat,"3, Radhe Nagar Society, Opposite Sargam Shopping Centre, Piplod, Surat",Piplod,"Piplod, Surat",72.78912205,21.17009563,"Cafe, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,28
3800252,Black Pepper,1,Surat,"8/9, International Business Center, Dumas Road, Piplod, Surat",Piplod,"Piplod, Surat",72.76872553,21.15772858,"North Indian, Italian",1000,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,221
3800018,Pizza Hut,1,Surat,"Akash Ganga, Opposite Croma, Dumas Road, Piplod, Surat",Piplod,"Piplod, Surat",72.77147748,21.16052169,Pizza,800,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,216
3800016,The Sizzling Salsa,1,Surat,"Opposite Iscon Mall, Surat Dumas Road, Piplod, Surat",Piplod,"Piplod, Surat",72.77420897,21.16043664,"Italian, Continental, Chinese, Mexican",1500,Indian Rupees(Rs.),No,No,No,No,4,4.1,Green,Very Good,204
18439181,Global Local,1,Surat,"Western Vesu Point, Near Reliance Market, Vesu, Surat",Vesu,"Vesu, Surat",72.77269729,21.14956883,Modern Indian,1500,Indian Rupees(Rs.),No,No,No,No,4,3.4,Orange,Average,47
3800477,The Creamery,1,Surat,"G 31, Someshwar Square, Opposite Aagam Bungalow, Vesu, Surat",Vesu,"Vesu, Surat",72.7786658,21.14983426,"Ice Cream, Desserts",250,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,87
